Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas
ftv47.atsp;1000;0.001;10;0.99;1;2;13750;2826;0.0357738
ftv47.atsp;100;0.01;10;0.99;1;0;9170;2828;0.0227576
ftv47.atsp;1000;0.001;10;0.95;1;1;2700;2829;0.0068433
ftv47.atsp;1000;0.01;1000;0.95;1;2;225000;2831;0.607852
ftv47.atsp;100;0.01;1000;0.85;1;2;57000;2835;0.14244
ftv47.atsp;1000;0.001;10;0.95;1;1;2700;2835;0.0067745
ftv47.atsp;1000;0.01;10;0.99;1;2;11460;2837;0.0301481
ftv47.atsp;1000;0.01;1000;0.95;1;2;225000;2837;0.603327
ftv47.atsp;100;0.01;1000;0.95;1;2;180000;2838;0.452972
ftv47.atsp;1000;0.01;100;0.85;1;0;7100;2840;0.0179232
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;2840;0.0065786
ftv47.atsp;100;0.01;100;0.9;1;2;8800;2843;0.0220974
ftv47.atsp;100;0.001;100;0.99;1;2;114600;2845;0.300134
ftv47.atsp;100;0.01;1000;0.9;1;2;88000;2848;0.227994
ftv47.atsp;100;0.1;100;0.85;1;0;4300;2849;0.0106938
ftv47.atsp;100;0.01;100;0.95;1;2;18000;2849;0.0443148
ftv47.atsp;1000;0.01;100;0.99;1;2;114600;2849;0.311547
ftv47.atsp;100;0.1;1000;0.99;1;2;688000;2852;1.71996
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;2852;0.018339
ftv47.atsp;1000;0.01;100;0.99;1;2;114600;2853;0.302429
ftv47.atsp;1000;0.1;100;0.85;1;0;5700;2855;0.0144357
ftv47.atsp;1000;0.001;10;0.99;1;2;13750;2855;0.0361235
ftv47.atsp;100;0.1;100;0.85;1;0;4300;2856;0.0111534
ftv47.atsp;1000;0.01;100;0.85;1;0;7100;2856;0.0183377
ftv47.atsp;1000;0.001;1000;0.9;1;2;132000;2856;0.332813
ftv47.atsp;100;0.01;100;0.9;1;2;8800;2857;0.0226698
ftv47.atsp;100;0.1;100;0.95;1;2;13500;2858;0.0344423
ftv47.atsp;1000;0.001;1000;0.9;1;2;132000;2861;0.328135
ftv47.atsp;100;0.001;100;0.85;1;2;7100;2862;0.0180992
ftv47.atsp;100;0.1;100;0.99;1;2;68800;2863;0.179841
ftv47.atsp;1000;0.1;1000;0.9;1;2;88000;2865;0.230996
ftv47.atsp;100;0.01;100;0.85;1;0;5700;2866;0.0139876
ftv47.atsp;100;0.001;10;0.95;1;1;2250;2868;0.005845
ftv47.atsp;1000;0.001;1000;0.9;1;2;132000;2868;0.331917
ftv47.atsp;1000;0.01;1000;0.9;1;2;110000;2870;0.281734
ftv47.atsp;100;0.1;1000;0.95;1;2;135000;2871;0.353436
ftv47.atsp;100;0.1;100;0.9;1;0;6600;2873;0.0175814
ftv47.atsp;100;0.1;100;0.95;1;2;13500;2873;0.0343214
ftv47.atsp;1000;0.1;100;0.85;1;0;5700;2873;0.0143364
ftv47.atsp;1000;0.1;100;0.85;1;0;5700;2874;0.0142764
ftv47.atsp;1000;0.01;100;0.9;1;2;11000;2874;0.0302684
ftv47.atsp;1000;0.01;1000;0.85;1;2;71000;2874;0.17922
ftv47.atsp;100;0.001;10;0.95;1;0;2250;2875;0.0056299
ftv47.atsp;1000;0.001;100;0.99;1;2;137500;2878;0.361614
ftv47.atsp;100;0.1;10;0.99;1;2;6880;2879;0.0175798
ftv47.atsp;100;0.001;100;0.85;1;2;7100;2880;0.0181442
ftv47.atsp;1000;0.1;100;0.99;1;2;91700;2880;0.262859
ftv47.atsp;100;0.1;1000;0.85;1;2;43000;2881;0.109313
ftv47.atsp;1000;0.001;100;0.9;1;2;13200;2884;0.0358437
ftv47.atsp;100;0.001;100;0.95;1;2;22500;2886;0.0569764
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;2887;0.0067438
ftv47.atsp;100;0.1;1000;0.9;1;2;66000;2888;0.169552
ftv47.atsp;100;0.001;10;0.95;1;0;2250;2888;0.0056275
ftv47.atsp;1000;0.01;1000;0.85;1;2;71000;2889;0.189059
ftv47.atsp;100;0.1;100;0.85;1;0;4300;2890;0.0106608
ftv47.atsp;1000;0.1;100;0.85;1;1;5700;2890;0.0158965
ftv47.atsp;100;0.001;10;0.95;1;0;2250;2893;0.005647
ftv47.atsp;100;0.1;1000;0.9;1;2;66000;2894;0.171377
ftv47.atsp;100;0.1;1000;0.95;1;2;135000;2894;0.345285
ftv47.atsp;100;0.1;100;0.99;1;2;68800;2897;0.175376
ftv47.atsp;100;0.001;1000;0.9;1;2;110000;2898;0.276171
ftv47.atsp;1000;0.1;100;0.85;1;0;5700;2898;0.0144756
ftv47.atsp;1000;0.01;100;0.9;1;2;11000;2898;0.0288673
ftv47.atsp;100;0.1;1000;0.85;1;2;43000;2899;0.113452
ftv47.atsp;1000;0.1;1000;0.85;1;2;57000;2899;0.195308
ftv47.atsp;100;0.001;100;0.99;1;2;114600;2901;0.30014
ftv47.atsp;1000;0.1;100;0.85;1;0;5700;2901;0.0147132
ftv47.atsp;1000;0.01;100;0.85;1;0;7100;2901;0.0192518
ftv47.atsp;100;0.1;100;0.85;1;1;4300;2902;0.0108675
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;2905;0.0047126
ftv47.atsp;1000;0.01;10;0.95;1;1;2250;2906;0.0061174
ftv47.atsp;1000;0.001;100;0.99;1;2;137500;2907;0.396362
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;2908;0.0045271
ftv47.atsp;100;0.01;10;0.95;1;1;1800;2911;0.0046954
ftv47.atsp;100;0.01;10;0.95;1;1;1800;2912;0.004564
ftv47.atsp;100;0.001;1000;0.85;1;2;71000;2912;0.18924
ftv47.atsp;1000;0.1;100;0.95;1;2;18000;2912;0.0452374
ftv47.atsp;1000;0.01;1000;0.95;1;2;225000;2912;0.585941
ftv47.atsp;1000;0.001;100;0.85;1;0;8600;2913;0.0223426
ftv47.atsp;100;0.01;1000;0.85;1;2;57000;2914;0.147745
ftv47.atsp;100;0.01;1000;0.85;1;2;57000;2916;0.14518
ftv47.atsp;100;0.1;100;0.85;1;1;4300;2917;0.0114075
ftv47.atsp;100;0.1;1000;0.9;1;2;66000;2918;0.172167
ftv47.atsp;1000;0.1;1000;0.9;1;2;88000;2918;0.242797
ftv47.atsp;1000;0.1;100;0.85;1;0;5700;2920;0.0145611
ftv47.atsp;1000;0.1;100;0.95;1;2;18000;2925;0.0458914
ftv47.atsp;1000;0.001;1000;0.95;1;2;270000;2926;0.672935
ftv47.atsp;1000;0.001;100;0.85;1;2;8600;2927;0.0218541
ftv47.atsp;1000;0.1;1000;0.99;1;2;917000;2929;2.30195
ftv47.atsp;1000;0.001;100;0.99;1;2;137500;2930;0.35153
ftv47.atsp;100;0.001;100;0.95;1;2;22500;2937;0.0583271
ftv47.atsp;1000;0.1;10;0.99;1;2;9170;2937;0.0227205
ftv47.atsp;1000;0.01;10;0.95;1;0;2250;2938;0.0057465
ftv47.atsp;1000;0.001;100;0.95;1;2;27000;2938;0.0713037
ftv47.atsp;1000;0.1;100;0.9;1;0;8800;2940;0.0232156
ftv47.atsp;1000;0.001;1000;0.85;1;2;86000;2940;0.221368
ftv47.atsp;1000;0.01;10;0.95;1;1;2250;2941;0.0058283
ftv47.atsp;1000;0.01;10;0.95;1;0;2250;2943;0.0056984
ftv47.atsp;100;0.1;100;0.95;1;2;13500;2944;0.0416768
ftv47.atsp;1000;0.001;1000;0.85;1;2;86000;2945;0.219981
ftv47.atsp;100;0.01;100;0.95;1;2;18000;2947;0.0474068
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;2947;0.0047907
ftv47.atsp;1000;0.1;100;0.95;1;2;18000;2948;0.0470383
ftv47.atsp;1000;0.01;10;0.95;1;1;2250;2948;0.0058208
ftv47.atsp;100;0.1;100;0.9;1;2;6600;2950;0.0169394
ftv47.atsp;1000;0.001;100;0.9;1;2;13200;2950;0.0336999
ftv47.atsp;1000;0.01;100;0.95;1;2;22500;2951;0.0570721
ftv47.atsp;1000;0.001;1000;0.9;1;2;132000;2952;0.327044
ftv47.atsp;100;0.001;1000;0.95;1;2;225000;2953;0.564674
ftv47.atsp;100;0.01;100;0.9;1;2;8800;2955;0.0218459
ftv47.atsp;100;0.001;1000;0.99;1;2;1146000;2957;3.20641
ftv47.atsp;1000;0.001;10;0.9;1;1;1320;2958;0.0033351
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;2959;0.0185673
ftv47.atsp;100;0.001;100;0.95;1;2;22500;2961;0.0574107
ftv47.atsp;100;0.001;100;0.9;1;2;11000;2962;0.0284343
ftv47.atsp;1000;0.1;1000;0.85;1;2;57000;2962;0.172252
ftv47.atsp;100;0.001;100;0.95;1;2;22500;2963;0.0576541
ftv47.atsp;100;0.01;100;0.85;1;2;5700;2964;0.0142978
ftv47.atsp;100;0.1;1000;0.95;1;2;135000;2966;0.351766
ftv47.atsp;100;0.01;10;0.95;1;1;1800;2968;0.0045903
ftv47.atsp;100;0.01;100;0.95;1;2;18000;2968;0.0444804
ftv47.atsp;100;0.1;10;0.99;1;0;6880;2970;0.017377
ftv47.atsp;100;0.01;10;0.95;1;1;1800;2972;0.0044622
ftv47.atsp;1000;0.001;1000;0.95;1;2;270000;2972;0.666071
ftv47.atsp;1000;0.1;1000;0.95;1;2;180000;2975;0.52099
ftv47.atsp;1000;0.01;1000;0.95;1;2;225000;2975;0.599344
ftv47.atsp;100;0.01;10;0.95;1;1;1800;2978;0.0044201
ftv47.atsp;100;0.001;100;0.9;1;2;11000;2978;0.0285851
ftv47.atsp;100;0.001;10;0.99;1;2;11460;2979;0.0293675
ftv47.atsp;100;0.01;100;0.85;1;2;5700;2980;0.0144798
ftv47.atsp;100;0.01;100;0.9;1;0;8800;2980;0.0249313
ftv47.atsp;100;0.01;1000;0.9;1;2;88000;2980;0.218859
ftv47.atsp;100;0.001;1000;0.9;1;2;110000;2980;0.274409
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;2980;0.0051329
ftv47.atsp;1000;0.01;100;0.99;1;2;114600;2980;0.360481
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;2980;0.0066871
ftv47.atsp;100;0.01;100;0.99;1;2;91700;2981;0.229833
ftv47.atsp;1000;0.01;10;0.99;1;2;11460;2981;0.0320428
ftv47.atsp;1000;0.1;1000;0.9;1;2;88000;2986;0.234623
ftv47.atsp;100;0.001;100;0.85;1;2;7100;2990;0.018405
ftv47.atsp;100;0.1;10;0.99;1;0;6880;2991;0.0176697
ftv47.atsp;100;0.001;1000;0.9;1;2;110000;2993;0.282649
ftv47.atsp;1000;0.01;10;0.99;1;2;11460;2993;0.0294138
ftv47.atsp;100;0.001;10;0.95;1;1;2250;2994;0.0058055
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;2994;0.0218618
ftv47.atsp;100;0.1;100;0.99;1;2;68800;2995;0.174104
ftv47.atsp;100;0.001;100;0.95;1;2;22500;2998;0.0574388
ftv47.atsp;1000;0.1;10;0.99;1;2;9170;3000;0.0237061
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3003;0.0229186
ftv47.atsp;1000;0.001;10;0.9;1;1;1320;3005;0.0033383
ftv47.atsp;100;0.1;1000;0.85;1;2;43000;3006;0.107546
ftv47.atsp;1000;0.1;100;0.99;1;2;91700;3008;0.254898
ftv47.atsp;100;0.1;100;0.9;1;0;6600;3010;0.0168838
ftv47.atsp;1000;0.001;100;0.95;1;2;27000;3010;0.067166
ftv47.atsp;100;0.01;1000;0.95;1;2;180000;3014;0.445125
ftv47.atsp;1000;0.1;100;0.9;1;2;8800;3014;0.0237451
ftv47.atsp;1000;0.01;10;0.95;1;1;2250;3014;0.0065028
ftv47.atsp;1000;0.01;1000;0.9;1;2;110000;3017;0.281622
ftv47.atsp;100;0.01;1000;0.85;1;2;57000;3019;0.148763
ftv47.atsp;100;0.01;1000;0.95;1;2;180000;3020;0.469719
ftv47.atsp;100;0.001;10;0.95;1;0;2250;3020;0.0056413
ftv47.atsp;1000;0.001;100;0.9;1;2;13200;3020;0.0345393
ftv47.atsp;100;0.001;1000;0.85;1;2;71000;3022;0.200849
ftv47.atsp;1000;0.01;10;0.9;1;1;1100;3025;0.0028274
ftv47.atsp;1000;0.1;1000;0.85;1;2;57000;3030;0.186289
ftv47.atsp;100;0.01;1000;0.85;1;2;57000;3031;0.151817
ftv47.atsp;100;0.01;10;0.95;1;0;1800;3032;0.0047438
ftv47.atsp;1000;0.1;10;0.99;1;2;9170;3036;0.0229117
ftv47.atsp;100;0.01;100;0.9;1;2;8800;3038;0.0217455
ftv47.atsp;1000;0.01;10;0.95;1;0;2250;3038;0.0057215
ftv47.atsp;100;0.001;100;0.85;1;2;7100;3041;0.0181493
ftv47.atsp;100;0.001;10;0.95;1;0;2250;3043;0.0057279
ftv47.atsp;100;0.01;100;0.9;1;2;8800;3045;0.0220184
ftv47.atsp;1000;0.1;1000;0.95;1;2;180000;3045;0.529085
ftv47.atsp;1000;0.1;100;0.95;1;2;18000;3047;0.0484102
ftv47.atsp;100;0.1;100;0.95;1;2;13500;3049;0.0341982
ftv47.atsp;1000;0.01;10;0.99;1;2;11460;3051;0.0435311
ftv47.atsp;100;0.001;10;0.9;1;1;1100;3052;0.0028531
ftv47.atsp;1000;0.01;100;0.95;1;2;22500;3052;0.0585402
ftv47.atsp;100;0.001;1000;0.85;1;2;71000;3054;0.184148
ftv47.atsp;100;0.01;100;0.9;1;2;8800;3056;0.0216389
ftv47.atsp;100;0.01;100;0.85;1;2;5700;3057;0.0154361
ftv47.atsp;1000;0.1;100;0.85;1;2;5700;3058;0.0147108
ftv47.atsp;1000;0.01;10;0.9;1;1;1100;3060;0.0028532
ftv47.atsp;100;0.1;100;0.95;1;2;13500;3061;0.03458
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;3064;0.0066474
ftv47.atsp;100;0.001;10;0.9;1;0;1100;3066;0.0027554
ftv47.atsp;100;0.001;100;0.95;1;2;22500;3066;0.0586202
ftv47.atsp;1000;0.001;10;0.99;1;2;13750;3066;0.0347499
ftv47.atsp;100;0.01;10;0.95;1;1;1800;3069;0.0046869
ftv47.atsp;1000;0.01;10;0.95;1;1;2250;3073;0.0059734
ftv47.atsp;1000;0.01;10;0.99;1;2;11460;3073;0.0302456
ftv47.atsp;1000;0.001;10;0.99;1;2;13750;3075;0.0352241
ftv47.atsp;1000;0.001;1000;0.85;1;2;86000;3075;0.218505
ftv47.atsp;1000;0.01;100;0.9;1;2;11000;3076;0.0293632
ftv47.atsp;100;0.001;100;0.95;1;2;22500;3079;0.0583964
ftv47.atsp;1000;0.001;100;0.95;1;2;27000;3080;0.0707386
ftv47.atsp;100;0.01;10;0.95;1;1;1800;3084;0.0055127
ftv47.atsp;1000;0.1;10;0.99;1;2;9170;3084;0.0229855
ftv47.atsp;100;0.001;10;0.99;1;2;11460;3086;0.0294579
ftv47.atsp;100;0.1;100;0.85;1;2;4300;3087;0.0113363
ftv47.atsp;1000;0.01;10;0.95;1;0;2250;3087;0.0055024
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3089;0.022838
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3089;0.0229981
ftv47.atsp;100;0.1;1000;0.85;1;2;43000;3090;0.108296
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;3090;0.0186799
ftv47.atsp;100;0.1;100;0.85;1;2;4300;3100;0.0140764
ftv47.atsp;100;0.01;1000;0.99;1;2;917000;3100;2.43713
ftv47.atsp;1000;0.1;10;0.99;1;2;9170;3100;0.0237242
ftv47.atsp;100;0.1;10;0.99;1;0;6880;3101;0.047596
ftv47.atsp;100;0.1;10;0.95;1;1;1350;3102;0.0035089
ftv47.atsp;100;0.01;100;0.85;1;2;5700;3102;0.0141207
ftv47.atsp;1000;0.01;1000;0.9;1;2;110000;3102;0.27811
ftv47.atsp;100;0.01;10;0.95;1;0;1800;3103;0.004389
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3103;0.0230088
ftv47.atsp;100;0.001;100;0.99;1;2;114600;3105;0.305739
ftv47.atsp;1000;0.1;100;0.9;1;2;8800;3108;0.0233827
ftv47.atsp;100;0.1;10;0.95;1;0;1350;3110;0.003409
ftv47.atsp;100;0.001;10;0.9;1;1;1100;3110;0.0030588
ftv47.atsp;100;0.01;100;0.95;1;2;18000;3112;0.0447441
ftv47.atsp;1000;0.1;1000;0.95;1;2;180000;3112;0.49352
ftv47.atsp;100;0.1;10;0.95;1;1;1350;3113;0.0035089
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3113;0.022612
ftv47.atsp;100;0.001;100;0.9;1;2;11000;3118;0.0280193
ftv47.atsp;1000;0.1;100;0.95;1;2;18000;3118;0.0446575
ftv47.atsp;100;0.001;10;0.95;1;2;2250;3120;0.0057449
ftv47.atsp;100;0.001;10;0.99;1;2;11460;3121;0.0300045
ftv47.atsp;1000;0.001;10;0.99;1;2;13750;3123;0.0353607
ftv47.atsp;100;0.01;100;0.95;1;2;18000;3124;0.0460648
ftv47.atsp;100;0.01;1000;0.85;1;2;57000;3125;0.149835
ftv47.atsp;1000;0.001;10;0.9;1;1;1320;3125;0.0033251
ftv47.atsp;100;0.1;100;0.85;1;0;4300;3126;0.0105776
ftv47.atsp;100;0.1;100;0.85;1;0;4300;3127;0.0105697
ftv47.atsp;1000;0.01;100;0.9;1;2;11000;3129;0.0299707
ftv47.atsp;1000;0.001;100;0.99;1;2;137500;3129;0.380517
ftv47.atsp;100;0.001;10;0.99;1;2;11460;3130;0.029911
ftv47.atsp;100;0.1;10;0.95;1;0;1350;3132;0.0032978
ftv47.atsp;100;0.001;10;0.99;1;2;11460;3132;0.0308343
ftv47.atsp;100;0.1;1000;0.85;1;2;43000;3133;0.109333
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;3134;0.0044996
ftv47.atsp;1000;0.001;10;0.9;1;1;1320;3135;0.003436
ftv47.atsp;100;0.1;10;0.99;1;2;6880;3139;0.0177019
ftv47.atsp;1000;0.001;100;0.85;1;2;8600;3139;0.0221811
ftv47.atsp;1000;0.001;100;0.85;1;2;8600;3141;0.022515
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;3144;0.006778
ftv47.atsp;1000;0.1;10;0.95;1;0;1800;3147;0.0043861
ftv47.atsp;1000;0.1;10;0.95;1;0;1800;3149;0.004696
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;3149;0.0072575
ftv47.atsp;1000;0.01;10;0.95;1;1;2250;3152;0.0056639
ftv47.atsp;100;0.01;10;0.9;1;1;880;3153;0.0022193
ftv47.atsp;100;0.001;10;0.9;1;1;1100;3158;0.0028881
ftv47.atsp;100;0.1;10;0.99;1;2;6880;3163;0.0176053
ftv47.atsp;100;0.1;100;0.95;1;2;13500;3163;0.0342664
ftv47.atsp;100;0.001;10;0.9;1;1;1100;3163;0.0029315
ftv47.atsp;1000;0.001;10;0.99;1;2;13750;3163;0.0364884
ftv47.atsp;100;0.1;100;0.99;1;2;68800;3167;0.180193
ftv47.atsp;1000;0.1;100;0.9;1;2;8800;3168;0.0262541
ftv47.atsp;1000;0.01;10;0.95;1;0;2250;3168;0.0055033
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;3168;0.0236181
ftv47.atsp;1000;0.1;10;0.99;1;0;9170;3172;0.0222292
ftv47.atsp;100;0.001;100;0.9;1;2;11000;3174;0.0281799
ftv47.atsp;1000;0.1;100;0.95;1;2;18000;3176;0.04782
ftv47.atsp;100;0.1;100;0.9;1;2;6600;3177;0.0168073
ftv47.atsp;100;0.001;10;0.95;1;0;2250;3180;0.0057709
ftv47.atsp;100;0.001;1000;0.95;1;2;225000;3186;0.590752
ftv47.atsp;100;0.1;100;0.85;1;0;4300;3189;0.0110335
ftv47.atsp;100;0.1;100;0.85;1;2;4300;3190;0.0122476
ftv47.atsp;100;0.001;10;0.9;1;1;1100;3192;0.0052364
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3194;0.0237475
ftv47.atsp;1000;0.1;100;0.85;1;2;5700;3194;0.014904
ftv47.atsp;1000;0.01;10;0.95;1;0;2250;3195;0.0056228
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;3195;0.0197362
ftv47.atsp;1000;0.1;100;0.99;1;2;91700;3196;0.241776
ftv47.atsp;100;0.01;10;0.95;1;0;1800;3199;0.0046608
ftv47.atsp;1000;0.1;100;0.95;1;2;18000;3199;0.0452441
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;3201;0.0045714
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;3202;0.0045988
ftv47.atsp;1000;0.001;10;0.99;1;2;13750;3205;0.036975
ftv47.atsp;1000;0.1;1000;0.85;1;2;57000;3206;0.204313
ftv47.atsp;100;0.001;10;0.9;1;1;1100;3207;0.0028729
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;3207;0.0070281
ftv47.atsp;100;0.1;100;0.85;1;2;4300;3209;0.0112213
ftv47.atsp;100;0.01;100;0.95;1;2;18000;3209;0.0452249
ftv47.atsp;1000;0.01;100;0.9;1;2;11000;3210;0.0301592
ftv47.atsp;1000;0.001;100;0.85;1;2;8600;3210;0.0217275
ftv47.atsp;100;0.001;10;0.99;1;2;11460;3213;0.0310276
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;3214;0.0288685
ftv47.atsp;1000;0.001;1000;0.85;1;2;86000;3214;0.217922
ftv47.atsp;100;0.001;10;0.9;1;0;1100;3215;0.0029448
ftv47.atsp;100;0.1;10;0.99;1;2;6880;3217;0.017622
ftv47.atsp;1000;0.001;100;0.9;1;2;13200;3217;0.0339491
ftv47.atsp;1000;0.1;10;0.95;1;1;1800;3218;0.005037
ftv47.atsp;100;0.1;10;0.95;1;1;1350;3220;0.0035527
ftv47.atsp;1000;0.1;100;0.9;1;2;8800;3221;0.0220925
ftv47.atsp;100;0.1;100;0.95;1;2;13500;3222;0.0370899
ftv47.atsp;1000;0.001;1000;0.85;1;2;86000;3222;0.214086
ftv47.atsp;1000;0.01;1000;0.9;1;2;110000;3224;0.271309
ftv47.atsp;100;0.1;10;0.95;1;0;1350;3225;0.0032849
ftv47.atsp;100;0.001;10;0.9;1;0;1100;3225;0.0027552
ftv47.atsp;1000;0.01;100;0.85;1;2;7100;3225;0.0315715
ftv47.atsp;1000;0.001;10;0.9;1;0;1320;3226;0.0032023
ftv47.atsp;100;0.01;10;0.95;1;0;1800;3227;0.0045399
ftv47.atsp;1000;0.001;10;0.95;1;2;2700;3228;0.0068668
ftv47.atsp;100;0.1;100;0.95;1;2;13500;3229;0.0343241
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3231;0.0236527
ftv47.atsp;100;0.001;100;0.9;1;2;11000;3232;0.0286569
ftv47.atsp;1000;0.001;100;0.9;1;2;13200;3232;0.0368583
ftv47.atsp;1000;0.001;10;0.9;1;1;1320;3233;0.0033349
ftv47.atsp;1000;0.001;100;0.85;1;2;8600;3233;0.022272
ftv47.atsp;1000;0.001;100;0.95;1;2;27000;3235;0.0686871
ftv47.atsp;100;0.01;100;0.95;1;2;18000;3239;0.045025
ftv47.atsp;1000;0.001;10;0.9;1;0;1320;3243;0.0032995
ftv47.atsp;1000;0.1;10;0.95;1;0;1800;3246;0.0045294
ftv47.atsp;100;0.1;10;0.95;1;1;1350;3247;0.0034937
ftv47.atsp;100;0.1;10;0.99;1;2;6880;3248;0.0174723
ftv47.atsp;1000;0.1;10;0.9;1;1;880;3250;0.0022176
ftv47.atsp;1000;0.01;1000;0.85;1;2;71000;3251;0.175861
ftv47.atsp;100;0.1;10;0.95;1;0;1350;3254;0.0034041
ftv47.atsp;1000;0.001;100;0.85;1;2;8600;3257;0.0219734
ftv47.atsp;100;0.01;1000;0.9;1;2;88000;3260;0.222093
ftv47.atsp;1000;0.01;10;0.85;1;1;710;3265;0.0018204
ftv47.atsp;100;0.1;100;0.99;1;2;68800;3271;0.187073
ftv47.atsp;100;0.001;10;0.95;1;0;2250;3274;0.0057619
ftv47.atsp;1000;0.1;10;0.95;1;0;1800;3274;0.0046879
ftv47.atsp;100;0.01;10;0.99;1;2;9170;3279;0.0226031
ftv47.atsp;100;0.01;100;0.85;1;2;5700;3279;0.014666
ftv47.atsp;1000;0.01;10;0.99;1;2;11460;3279;0.0309115
ftv47.atsp;100;0.1;10;0.95;1;1;1350;3280;0.0035233
ftv47.atsp;100;0.001;10;0.95;1;0;2250;3280;0.0056552
ftv47.atsp;1000;0.1;100;0.85;1;2;5700;3280;0.0150351
ftv47.atsp;100;0.1;100;0.9;1;2;6600;3281;0.0166657
ftv47.atsp;100;0.01;10;0.9;1;1;880;3282;0.0024316
ftv47.atsp;1000;0.001;100;0.95;1;2;27000;3284;0.0681188
ftv47.atsp;1000;0.001;10;0.9;1;1;1320;3285;0.0033743
ftv47.atsp;100;0.1;100;0.9;1;2;6600;3290;0.0167458
ftv47.atsp;1000;0.01;10;0.95;1;1;2250;3290;0.0057512
ftv47.atsp;1000;0.001;100;0.9;1;2;13200;3291;0.0334558
ftv47.atsp;1000;0.01;100;0.95;1;2;22500;3292;0.0590092
ftv47.atsp;1000;0.1;100;0.9;1;2;8800;3297;0.0235102
ftv47.atsp;1000;0.01;10;0.9;1;1;1100;3297;0.0028935
ftv47.atsp;1000;0.001;10;0.95;1;0;2700;3297;0.0066122
ftv47.atsp;1000;0.001;10;0.9;1;0;1320;3298;0.0032068
ftv47.atsp;100;0.1;100;0.85;1;2;4300;3299;0.0116655
ftv47.atsp;100;0.001;10;0.99;1;2;11460;3302;0.0297094
ftv47.atsp;1000;0.001;100;0.95;1;2;27000;3303;0.067612
ftv47.atsp;1000;0.1;100;0.85;1;2;5700;3305;0.0156713
ftv47.atsp;100;0.001;100;0.9;1;2;11000;3306;0.0279959
